Title,Location,Price,Bedrooms,Bathrooms,Features,URL,Created_Date,Street,Kapanewon,Kabupaten,Province
dekat exit toll gamping tanah murah jogja,"jl wates, gamping, sleman, di yogyakarta",2000000,,,"100 m² (tanah), rp 20.000 per m²",https://www.rumah.com/listing-properti/dijual-dekat-exit-toll-gamping-tanah-murah-jogja-oleh-siska-nurdiana-22051033,20230812_093203,N/A,gamping,sleman,diy
"dekat exit toll ambarketawang, tanah murah jogja, shmp","jln wates, gamping, sleman, di yogyakarta",2700000,,,"119 m² (tanah), rp 22.689 per m²",https://www.rumah.com/listing-properti/dijual-dekat-exit-toll-ambarketawang-tanah-murah-jogja-shmp-oleh-siska-nurdiana-22051070,20230812_093203,jln wates,gamping,sleman,diy
"dekat kampus mercubuana, tanah murah sleman","jl gamping, gamping, sleman, di yogyakarta",2700000,,,"107 m² (tanah), rp 25.234 per m²",https://www.rumah.com/listing-properti/dijual-dekat-kampus-mercubuana-tanah-murah-sleman-oleh-siska-nurdiana-22051124,20230812_093203,N/A,gamping,sleman,diy
"kavling jogja barat, spot investasi properti, include paving 5m","taruban kulon, tuksono, kec. sentolo, sentolo, kulon progo, di yogyakarta",137500000,,,"110 m² (tanah), rp 1.250.000 per m²",https://www.rumah.com/listing-properti/dijual-kavling-jogja-barat-spot-investasi-properti-include-paving-5m-oleh-siska-nurdiana-21144540,20230812_093203,N/A,sentolo,kulon progo,diy
"dijual kavling moyudan, dekat exit tol jogja-bawen, sertipikat shm","sleman, sleman, di yogyakarta",173600000,,,"124 m² (tanah), rp 1.400.000 per m²",https://www.rumah.com/listing-properti/dijual-dijual-kavling-moyudan-dekat-exit-tol-jogja-bawen-sertipikat-shm-oleh-siska-nurdiana-21823615,20230812_093203,N/A,N/A,sleman,diy
kaliurang view: kavling rumah legalitas shm,"sleman, sleman, di yogyakarta",190000000,,,"85 m² (tanah), rp 2.235.294 per m²",https://www.rumah.com/listing-properti/dijual-kaliurang-view-kavling-rumah-legalitas-shm-oleh-siska-nurdiana-21823547,20230812_093203,N/A,N/A,sleman,diy
kavling godean tepi aspal 5 menit ringroad,"jl godean 8, godean, sleman, di yogyakarta",390000000,,,"110 m² (tanah), rp 3.545.455 per m²",https://www.rumah.com/listing-properti/dijual-kavling-godean-tepi-aspal-5-menit-ringroad-oleh-siska-nurdiana-21745943,20230812_093203,N/A,godean,sleman,diy
"belakang sch, kavling perumahan tepi aspal","godean, mlati,sleman, jogja, umbulharjo, yogyakarta, di yogyakarta",570000000,,,"150 m² (tanah), rp 3.800.000 per m²",https://www.rumah.com/listing-properti/dijual-belakang-sch-kavling-perumahan-tepi-aspal-oleh-siska-nurdiana-21775315,20230812_093203,N/A,umbulharjo,sleman,diy
"dijual tanah pekarangan , 190 juta-an, 7 menit kampus uii","jl kaliurang km 14, mergangsan, yogyakarta, di yogyakarta",191250000,,,"85 m² (tanah), rp 2.250.000 per m²",https://www.rumah.com/listing-properti/dijual-dijual-tanah-pekarangan-190-juta-an-7-menit-kampus-uii-oleh-siska-nurdiana-21722130,20230812_093203,N/A,mergangsan,yogyakarta,diy
dekat malioboro tanah kavling premium jogja: sertipikat shm,"jl umbulharjo, mergangsan, yogyakarta, di yogyakarta",9000000,,,"111 m² (tanah), rp 81.081 per m²",https://www.rumah.com/listing-properti/dijual-dekat-malioboro-tanah-kavling-premium-jogja-sertipikat-shm-oleh-siska-nurdiana-22051949,20230812_093203,N/A,mergangsan,yogyakarta,diy
"dekat kampus ugm, cocok untuk kos, tanah murah jogja","jl kaliurang km 8, sleman, sleman, di yogyakarta",5000000,,,"220 m² (tanah), rp 22.727 per m²",https://www.rumah.com/listing-properti/dijual-dekat-kampus-ugm-cocok-untuk-kos-tanah-murah-jogja-oleh-siska-nurdiana-22055540,20230812_093203,N/A,jl kaliurang km 8,sleman,diy
"dekat kampus uii: tanah murah jogja, cocok hunian","jl kaliurang km 12, mergangsan, yogyakarta, di yogyakarta",3000000,,,"142 m² (tanah), rp 21.127 per m²",https://www.rumah.com/listing-properti/dijual-dekat-kampus-uii-tanah-murah-jogja-cocok-hunian-oleh-siska-nurdiana-22055717,20230812_093203,N/A,mergangsan,yogyakarta,diy
"dekat kampus uii: tanah murah jogja, cocok hunian","jl kaliurang km 12, sleman, sleman, di yogyakarta",425000000,,,"142 m² (tanah), rp 2.992.958 per m²",https://www.rumah.com/listing-properti/dijual-dekat-kampus-uii-tanah-murah-jogja-cocok-hunian-oleh-siska-nurdiana-22055741,20230812_093203,N/A,jl kaliurang km 12,sleman,diy
rumah di sleman,"sukoharjo, ngaglik, ngaglik, sleman, di yogyakarta",1450000000,5.0,3.0,"5  3 , 180 m², rp 6.041.667 per m²",https://www.rumah.com/listing-properti/dijual-rumah-di-sleman-oleh-rahmat-21868401,20230812_093203,N/A,ngaglik,sleman,diy
rumah murah di bantul,"kasongan, kasihan, kasihan, bantul, di yogyakarta",395000000,2.0,1.0,"2  1 , 36 m², rp 4.937.500 per m²",https://www.rumah.com/listing-properti/dijual-rumah-murah-di-bantul-oleh-rahmat-22016694,20230812_093203,N/A,kasihan,bantul,diy
rumah di sleman,"karang bajang, mlati, sleman, di yogyakarta",1382000000,3.0,1.0,"3  1 , 64 m², rp 11.235.772 per m²",https://www.rumah.com/listing-properti/dijual-rumah-di-sleman-oleh-rahmat-21873639,20230812_093203,N/A,mlati,sleman,diy
rumah di sleman,"sukoharjo, ngaglik, ngaglik, sleman, di yogyakarta",1450000000,5.0,3.0,"5  3 , 180 m², rp 6.041.667 per m²",https://www.rumah.com/listing-properti/dijual-rumah-di-sleman-oleh-rahmat-21868401,20230812_093203,N/A,ngaglik,sleman,diy
rumah murah di bantul,"kasongan, kasihan, kasihan, bantul, di yogyakarta",395000000,2.0,1.0,"2  1 , 36 m², rp 4.937.500 per m²",https://www.rumah.com/listing-properti/dijual-rumah-murah-di-bantul-oleh-rahmat-22016694,20230812_093203,N/A,kasihan,bantul,diy
rumah di sleman,"karang bajang, mlati, sleman, di yogyakarta",1382000000,3.0,1.0,"3  1 , 64 m², rp 11.235.772 per m²",https://www.rumah.com/listing-properti/dijual-rumah-di-sleman-oleh-rahmat-21873639,20230812_093203,N/A,mlati,sleman,diy
limited hunian eksklusif gedong kuning kota jogja harga murah,"kotagede, yogyakarta, di yogyakarta",790000000,3.0,2.0,"3  2 , 50 m², rp 7.117.117 per m²",https://www.rumah.com/listing-properti/dijual-limited-hunian-eksklusif-gedong-kuning-kota-jogja-harga-murah-oleh-andriani-purwita-22078986,20230812_093203,N/A,kotagede,yogyakarta,diy
permata condong catur,". jl. karang ploso, depok, sleman, di yogyakarta",2100000,3.0,2.0,"3  2 , 13 m², rp 5.316 per m²",https://www.rumah.com/listing-properti/dijual-permata-condong-catur-oleh-aryo-nugroho-22078983,20230812_093203,. jl. karang ploso,depok,sleman,diy
rumah di sleman,"sendangdadi, mlati, mlati, sleman, di yogyakarta",2889000000,3.0,3.0,"3  3 , 146 m², rp 26.263.636 per m²",https://www.rumah.com/listing-properti/dijual-rumah-di-sleman-oleh-rahmat-21868502,20230812_093203,N/A,mlati,sleman,diy
rumah di bantul,"mertosanan kulon, potorono, banguntapan, bantul, di yogyakarta",777000000,2.0,1.0,"2  1 , 45 m², rp 5.931.298 per m²",https://www.rumah.com/listing-properti/dijual-rumah-di-bantul-oleh-rahmat-21863955,20230812_093203,N/A,banguntapan,bantul,diy
dijual rumah cluster banguntapan view pegunungan dan strategis 13 menit kota,"banguntapan, bantul, di yogyakarta",660000000,4.0,2.0,"4  2 , 70 m², rp 7.764.706 per m²",https://www.rumah.com/listing-properti/dijual-dijual-rumah-cluster-banguntapan-view-pegunungan-dan-strategis-13-menit-kota-oleh-andriani-purwita-22078975,20230812_093203,N/A,banguntapan,bantul,diy
"sabdodadi, manding","jl. sutran, kadibeso, sabdodadi, kec. bantul, bantul, bantul, di yogyakarta",410000000,2.0,1.0,"2  1 , 45 m², rp 4.939.759 per m²",https://www.rumah.com/listing-properti/dijual-sabdodadi-manding-oleh-salsha-22078976,20230812_093203,jl. sutran,kec. bantul,bantul,diy
rumah dijual dekat kota dengan view hijau pegunungan dengan harga murah bisa kpr,"banguntapan, bantul, di yogyakarta",450000000,3.0,2.0,"3  2 , 70 m², rp 4.945.055 per m²",https://www.rumah.com/listing-properti/dijual-rumah-dijual-dekat-kota-dengan-view-hijau-pegunungan-dengan-harga-murah-bisa-kpr-oleh-andriani-purwita-22078964,20230812_093203,N/A,banguntapan,bantul,diy
casa grande,". ring road utara, maguwoharjo, depok, sleman, di yogyakarta",2100000,,,"1111 m² (tanah), rp 1.890 per m²",https://www.rumah.com/listing-properti/dijual-casa-grande-oleh-aryo-nugroho-22078959,20230812_093203,N/A,depok,sleman,diy
"murah,dalam cluster tanah pekarangan di jakal m 8 dekat ugm siap ajb","jalan kaliurang km 8, tambakan, sinduharjo, sleman, sleman, di yogyakarta",4400000,,,"150 m² (tanah), rp 29.333 per m²",https://www.rumah.com/listing-properti/dijual-murah-dalam-cluster-tanah-pekarangan-di-jakal-m-8-dekat-ugm-siap-ajb-oleh-nani-22078941,20230812_093203,jalan kaliurang km 8,sinduharjo,sleman,diy
wedomartani ngemplak sleman yogyakarta,"wedomartani ngemplak sleman, ngemplak, sleman, di yogyakarta",968000000,2.0,2.0,"2  2 , 132 m², rp 7.744.000 per m²",https://www.rumah.com/listing-properti/dijual-wedomartani-ngemplak-sleman-yogyakarta-oleh-priyo-kurniawan-22078912,20230812_093203,N/A,ngemplak,sleman,diy
"dekat sch mall: tanah murah jogja,  cicil 12x","gito gati, palagan, sleman, sleman, di yogyakarta",3800000,,,"139 m² (tanah), rp 27.338 per m²",https://www.rumah.com/listing-properti/dijual-dekat-sch-mall-tanah-murah-jogja-cicil-12x-oleh-siska-nurdiana-22078937,20230812_093203,N/A,palagan,sleman,diy
"jual tanah premium jl palagan sleman jogja, shm","mudal, sariharjo, ngaglik, sleman, yogyakarta, ngaglik, sleman, di yogyakarta",1131600000,,,"138 m² (tanah), rp 8.200.000 per m²",https://www.rumah.com/listing-properti/dijual-jual-tanah-premium-jl-palagan-sleman-jogja-shm-oleh-marshella-liem-22078904,20230812_093203,N/A,ngaglik,sleman,diy
angga jaya permai,". jl. minomartani, ngaglik, sleman, di yogyakarta",3000000,,,"160 m² (tanah), rp 18.750 per m²",https://www.rumah.com/listing-properti/dijual-angga-jaya-permai-oleh-aryo-nugroho-22078419,20230812_093203,. jl. minomartani,ngaglik,sleman,diy
maguwoharjo depok sleman yogyakarta,"wedomartani ngemplak, ngemplak, sleman, di yogyakarta",970000000,2.0,2.0,"2  2 , 132 m², rp 7.760.000 per m²",https://www.rumah.com/listing-properti/dijual-maguwoharjo-depok-sleman-yogyakarta-oleh-priyo-kurniawan-22078843,20230812_093203,N/A,ngemplak,sleman,diy
legalitas shm pekarangan kavling yogya sentolo dijual,"jl.industri sentolo yogyakarta, sentolo, kulon progo, di yogyakarta",133000000,,,"126 m² (tanah), rp 1.055.556 per m²",https://www.rumah.com/listing-properti/dijual-legalitas-shm-pekarangan-kavling-yogya-sentolo-dijual-oleh-razaldy-gibran-pratama-22078875,20230812_093203,jl.industri sentolo yogyakarta,sentolo,kulon progo,diy
dalam cluster; luas 90-an,"jl kaliurang km. 10, ngaglik, sleman, kraton, yogyakarta, di yogyakarta",3800000,2.0,1.0,"2  1 , 45 m², rp 40.860 per m²",https://www.rumah.com/listing-properti/dijual-dalam-cluster-luas-90-an-oleh-abdul-rozaq-22029128,20230812_093203,N/A,kraton,sleman,diy
"dekat ugm, non kavling","jl kaliurang km 7, depok, sleman, di yogyakarta",4500000,,,"130 m² (tanah), rp 34.615 per m²",https://www.rumah.com/listing-properti/dijual-dekat-ugm-non-kavling-oleh-abdul-rozaq-21936311,20230812_093203,N/A,depok,sleman,diy
"dekat ugm, non kavling","jl kaliurang km 7, depok, sleman, di yogyakarta",4500000,,,"130 m² (tanah), rp 34.615 per m²",https://www.rumah.com/listing-properti/dijual-dekat-ugm-non-kavling-oleh-abdul-rozaq-21936311,20230812_093203,N/A,depok,sleman,diy
"tanah kavling tempel, barat kelurahan sumberrejo shm pekarangan","sumberejo, tempel, sleman, mergangsan, yogyakarta, di yogyakarta",258000000,,,"136 m² (tanah), rp 1.897.059 per m²",https://www.rumah.com/listing-properti/dijual-tanah-kavling-tempel-barat-kelurahan-sumberrejo-shm-pekarangan-oleh-raditya-adi-permana-22078821,20230812_093203,N/A,mergangsan,sleman,diy
terstrategis pekarangan area jalan kaliurang gratis desain rumah,"jalan kaliurang km 12, ngaglik, sleman, di yogyakarta",509780000,,,"142 m² (tanah), rp 3.590.000 per m²",https://www.rumah.com/listing-properti/dijual-terstrategis-pekarangan-area-jalan-kaliurang-gratis-desain-rumah-oleh-miftakhul-huda-21033284,20230812_093203,jalan kaliurang km 12,ngaglik,sleman,diy
langsung balik nama kavling premium jogja dekat ugm dan al-azhar,"jakal km 8, tambakan, sinduharjo, ngaglik, sleman, ngaglik, sleman, di yogyakarta",4400000,,,"143 m² (tanah), rp 30.769 per m²",https://www.rumah.com/listing-properti/dijual-langsung-balik-nama-kavling-premium-jogja-dekat-ugm-dan-al-azhar-oleh-nani-22078817,20230812_093203,N/A,ngaglik,sleman,diy
sangat prospek kavling purwomartani jalan jogja-solo sleman,"jalan solo, kalasan, sleman, di yogyakarta",2870110,,,"180 m² (tanah), rp 15.945 per m²",https://www.rumah.com/listing-properti/dijual-sangat-prospek-kavling-purwomartani-jalan-jogja-solo-sleman-oleh-miftakhul-huda-21438710,20230812_093203,jalan solo,kalasan,sleman,diy
tanah sleman view sawah : cocok bangun villa,"ngaglik, sleman, di yogyakarta",2300000,,,"352 m² (tanah), rp 6.534 per m²",https://www.rumah.com/listing-properti/dijual-tanah-sleman-view-sawah-cocok-bangun-villa-oleh-sabila-21945741,20230812_093203,N/A,ngaglik,sleman,diy
"rumah murah siap bangun, bisa custom, promo khusus bulan ini","sleman, sleman, di yogyakarta",370000000,2.0,1.0,"2  1 , 50 m², rp 2.824.427 per m²",https://www.rumah.com/listing-properti/dijual-rumah-murah-siap-bangun-bisa-custom-promo-khusus-bulan-ini-oleh-sabila-22074232,20230812_093203,N/A,N/A,sleman,diy
rumah dalam perum jambusari di sleman jogja,"wedomartani, ngemplak, sleman, yogyakarta, ngemplak, sleman, di yogyakarta",1300000000,4.0,2.0,"4  2 , 140 m², rp 7.222.222 per m²",https://www.rumah.com/listing-properti/dijual-rumah-dalam-perum-jambusari-di-sleman-jogja-oleh-marshella-liem-22078789,20230812_093203,N/A,ngemplak,sleman,diy
"dekat exit toll gamping: tanah murah jogja,  cicil 12x","jl godean, umbulharjo, yogyakarta, di yogyakarta",3750000,,,"120 m² (tanah), rp 31.250 per m²",https://www.rumah.com/listing-properti/dijual-dekat-exit-toll-gamping-tanah-murah-jogja-cicil-12x-oleh-siska-nurdiana-22078778,20230812_093203,N/A,umbulharjo,yogyakarta,diy
tanah nganglik sleman,"jl. wijaya jl. nglanjaran, ngaglik, sleman, di yogyakarta",3200000,,,"112 m² (tanah), rp 28.571 per m²",https://www.rumah.com/listing-properti/dijual-tanah-nganglik-sleman-oleh-sabiya-22078779,20230812_093203,jl. wijaya jl. nglanjaran,ngaglik,sleman,diy
dijual rumah kokoh terawat dekat jakal km 6,"sleman, sleman, di yogyakarta",2700000000,3.0,3.0,"3  3 , 150 m², rp 12.272.727.273 per m²",https://www.rumah.com/listing-properti/dijual-dijual-rumah-kokoh-terawat-dekat-jakal-km-6-oleh-sabila-22078749,20230812_093203,N/A,N/A,sleman,diy
tanah kavling murah siap bangun di kota yogya,"sleman, slema, yogyakarta, sleman, sleman, di yogyakarta",5900000,,,"142 m² (tanah), rp 41.549 per m²",https://www.rumah.com/listing-properti/dijual-tanah-kavling-murah-siap-bangun-di-kota-yogya-oleh-sabila-21910148,20230812_093203,N/A,slema,sleman,diy
tanah sleman di depan wisata studio alam gamplong,"gamplong, moyudan, sleman, yogyakarta, sleman, sleman, di yogyakarta",185000000,,,"106 m² (tanah), rp 1.745.283 per m²",https://www.rumah.com/listing-properti/dijual-tanah-sleman-di-depan-wisata-studio-alam-gamplong-oleh-rudi-22078738,20230812_093203,N/A,moyudan,sleman,diy
"dekat exit toll gamping: tanah murah jogja,  cicil 12x","jl godean, ngaglik, sleman, di yogyakarta",3750000,,,"120 m² (tanah), rp 31.250 per m²",https://www.rumah.com/listing-properti/dijual-dekat-exit-toll-gamping-tanah-murah-jogja-cicil-12x-oleh-siska-nurdiana-22078754,20230812_093203,N/A,ngaglik,sleman,diy
kavling jogja cocok bangun villa,"sleman, sleman, di yogyakarta",2900000,,,"163 m² (tanah), rp 17.791 per m²",https://www.rumah.com/listing-properti/dijual-kavling-jogja-cocok-bangun-villa-oleh-sabila-22074416,20230812_093203,N/A,N/A,sleman,diy
calon tol jogja solo di sedayu jogjakarta dijual,"jl. wates jogja, wirobrajan, yogyakarta, di yogyakarta",126720000,,,"132 m² (tanah), rp 960.000 per m²",https://www.rumah.com/listing-properti/dijual-calon-tol-jogja-solo-di-sedayu-jogjakarta-dijual-oleh-razaldy-gibran-pratama-22078725,20230812_093203,jl. wates jogja,wirobrajan,yogyakarta,diy
"jual rumah dekat candi prambanan, legalitas shm","tirtomartani, kalasan, sleman, yogyakarta, kalasan, sleman, di yogyakarta",720000000,2.0,2.0,"2  2 , 100 m², rp 7.200.000 per m²",https://www.rumah.com/listing-properti/dijual-jual-rumah-dekat-candi-prambanan-legalitas-shm-oleh-marshella-liem-22078713,20230812_093203,N/A,kalasan,sleman,diy
"dijual kavling jogja, barat uii, shm siap balik nama, sisa 2 unit","sleman, sleman, di yogyakarta",3100000,,,"114 m² (tanah), rp 27.193 per m²",https://www.rumah.com/listing-properti/dijual-dijual-kavling-jogja-barat-uii-shm-siap-balik-nama-sisa-2-unit-oleh-sabila-22078714,20230812_093203,N/A,N/A,sleman,diy
tanah bonus bangunan dijual di sleman jogja: cocok investasi kosan,"sleman, sleman, di yogyakarta",2600000,,,"309 m² (tanah), rp 8.414 per m²",https://www.rumah.com/listing-properti/dijual-tanah-bonus-bangunan-dijual-di-sleman-jogja-cocok-investasi-kosan-oleh-sabila-22078683,20230812_093203,N/A,N/A,sleman,diy
"jual tanah kavling lokasi strategis utara kampus ugm,upn ; bangun kos","jalan kaliurang km 8, banteng, tambakan, sleman, sleman, di yogyakarta",4400000,,,"144 m² (tanah), rp 30.556 per m²",https://www.rumah.com/listing-properti/dijual-jual-tanah-kavling-lokasi-strategis-utara-kampus-ugm-upn-bangun-kos-oleh-nani-22078617,20230812_093203,jalan kaliurang km 8,tambakan,sleman,diy
kost exclusif 11 kamar tidur dekat kampus uii di sleman,"kost exclusif shm+imb dekat kampus uii di jogja, ngaglik, sleman, di yogyakarta",2932000000,10.0,10.0,"10  10 , 179 m², rp 13.895.735 per m²",https://www.rumah.com/listing-properti/dijual-kost-exclusif-11-kamar-tidur-dekat-kampus-uii-di-sleman-oleh-imam-ali-22078225,20230812_093203,N/A,ngaglik,sleman,diy
rumah murah di sleman 400 juta 2 kamar tidur dekat jl seyegan godean,"seyegan, sleman, di yogyakarta",400120000,2.0,1.0,"2  1 , 50 m², rp 3.670.826 per m²",https://www.rumah.com/listing-properti/dijual-rumah-murah-di-sleman-400-juta-2-kamar-tidur-dekat-jl-seyegan-godean-oleh-wd-retnowati-22078627,20230812_093203,N/A,seyegan,sleman,diy
tanah jogja cocok bangun kos : 500 m dari uii,"sleman, sleman, di yogyakarta",4200000,,,"665 m² (tanah), rp 6.316 per m²",https://www.rumah.com/listing-properti/dijual-tanah-jogja-cocok-bangun-kos-500-m-dari-uii-oleh-sabila-22078662,20230812_093203,N/A,N/A,sleman,diy
tanah bonus bangunan jogja kota dekat xt square,"jl nitikan baru, umbulharjo, yogyakarta, di yogyakarta",2722500000,,,"495 m² (tanah), rp 5.500.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-bonus-bangunan-jogja-kota-dekat-xt-square-oleh-bima-22078650,20230812_093203,N/A,umbulharjo,yogyakarta,diy
kost exclusif shm+imb dekat kampus uii di jogja,"jl kaliurang km 14 sleman, ngaglik, sleman, di yogyakarta",2932000000,10.0,10.0,"10  10 , 179 m², rp 13.895.735 per m²",https://www.rumah.com/listing-properti/dijual-kost-exclusif-shm-imb-dekat-kampus-uii-di-jogja-oleh-imam-ali-22078469,20230812_093203,N/A,ngaglik,sleman,diy
