Title,Location,Price,Bedrooms,Bathrooms,Features,URL,Created_Date
tanah sleman jalan kaliurang murah,"jl kaliurang km 10, Ngemplak, Sleman, DI Yogyakarta",Rp 966 jt,N/A,N/A,"164 m² (tanah), Rp 5.890.244 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-sleman-jalan-kaliurang-murah-oleh-salsabillah-21262057,20230812_093203
"Tanah Jogja Siap Balik Nama, SHM Ready","Jogja, Ngaglik, Sleman, DI Yogyakarta",Rp 960 jt,N/A,N/A,"160 m² (tanah), Rp 6.000.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-jogja-siap-balik-nama-shm-ready-oleh-salsabillah-21653513,20230812_093203
"Tanah Trihanggo, Cocok Bangun Kos, Dekat Kampus UTY; SHM Pekarangan","Trihanggo, Kec. Gamping, Sleman, Yogyakarta, Gamping, Sleman, DI Yogyakarta","Rp 628,8 jt",N/A,N/A,"131 m² (tanah), Rp 4.800.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-trihanggo-cocok-bangun-kos-dekat-kampus-uty-shm-pekarangan-oleh-salsabillah-21845807,20230812_093203
"Tanah Dijual Akses Utama Jl Kaliurang Km 8, ke UGM Hanya 3 Km","Lojajar, Sinduharjo, Kec. Ngaglik, Sleman, Ngaglik, Sleman, DI Yogyakarta","Rp 692,3 jt",N/A,N/A,"161 m² (tanah), Rp 4.300.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-dijual-akses-utama-jl-kaliurang-km-8-ke-ugm-hanya-3-km-oleh-salsabillah-21653520,20230812_093203
"Tanah murah Banteng, SHM Pekarangan","Jl Kaliurang, Jl Ringroad utara, Sleman,Yogyakarta, Ngaglik, Sleman, DI Yogyakarta",Rp 5 jt,N/A,N/A,"283 m² (tanah), Rp 17.668 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-murah-banteng-shm-pekarangan-oleh-rere-novia-22079330,20230812_093203
"Tanah Pekarangan Dijual, Dekat UGM, Condongcatur, Depok, Sleman","Depok, Sleman, DI Yogyakarta","Rp 2,233 M",N/A,N/A,"406 m² (tanah), Rp 5.500.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-pekarangan-dijual-dekat-ugm-condongcatur-depok-sleman-oleh-ahmad-rif-an-21389668,20230812_093203
"JAKAL km 8, Tanah dekat UGM Murah","Jl Kaliurang, Jl Ringroad utara, Sleman,Yogyakarta, Kraton, Yogyakarta, DI Yogyakarta",Rp 5 jt,N/A,N/A,"220 m² (tanah), Rp 22.727 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-jakal-km-8-tanah-dekat-ugm-murah-oleh-rere-novia-22079319,20230812_093203
"Tanah SHM Siap Bangun di Jongke, Palagan, Jogja","Palagan, Sendangadi, Mlati, Sleman, Yogyakarta, Kraton, Yogyakarta, DI Yogyakarta","Rp 509,6 jt",N/A,N/A,"104 m² (tanah), Rp 4.900.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-shm-siap-bangun-di-jongke-palagan-jogja-oleh-mualifin-22079300,20230812_093203
"Area Jongke, Palagan Tanah Dijual Tepi Aspal","Palagan, Sendangadi, Mlati, Sleman, Yogyakarta, Kraton, Yogyakarta, DI Yogyakarta","Rp 548,8 jt",N/A,N/A,"112 m² (tanah), Rp 4.900.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-area-jongke-palagan-tanah-dijual-tepi-aspal-oleh-arif-setiawan-22079304,20230812_093203
"Selatan RS Queen Latifa, Tanah murah Jogja dijual","Jl Jogja Wates, Jl Kawasan Industri, Kulonprogo, Wates, Kulon Progo, DI Yogyakarta","Rp 179,2 jt",N/A,N/A,"128 m² (tanah), Rp 1.400.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-selatan-rs-queen-latifa-tanah-murah-jogja-dijual-oleh-rere-novia-22079299,20230812_093203
RUMAH MINIMALIS TERMURAH 5 MENIT DARI LOTTE MART MAGUWOHARJO SLEMAN,"Depok, Sleman, DI Yogyakarta",Rp 790 jt,3,2,"3  2 , 70 m², Rp 7.745.098 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-minimalis-termurah-5-menit-dari-lotte-mart-maguwoharjo-sleman-oleh-elma-ismiyati-22079295,20230812_093203
Tanah dijual dekat PEmda sleman 400 meter dari SPBU gito gati,"jl rejodani 1, Ngaglik, Sleman, DI Yogyakarta","Rp 3,87 jt",3,3,"3  3 , 110 m², Rp 16.826 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-dijual-dekat-pemda-sleman-400-meter-dari-spbu-gito-gati-oleh-imam-22079297,20230812_093203
"Dekat Exit Toll Sentolo, tanah murah Jogja","Jl Jogja Wates, Jl Kawasan Industri, Kulonprogo, Bantul, Bantul, DI Yogyakarta","Rp 179,2 jt",N/A,N/A,"128 m² (tanah), Rp 1.400.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-dekat-exit-toll-sentolo-tanah-murah-jogja-oleh-rere-novia-22079293,20230812_093203
"10 Menit Exit Toll Jogja, tanah murah Sentolo","Jl Jogja Wates, Jl Kawasan Industri, Kulonprogo, Sleman, Sleman, DI Yogyakarta","Rp 179,2 jt",N/A,N/A,"128 m² (tanah), Rp 1.400.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-10-menit-exit-toll-jogja-tanah-murah-sentolo-oleh-rere-novia-22079290,20230812_093203
"Dekat Exit Sentolo, Tanah dijual Jogja murah","Jl Jogja Wates, Jl Kawasan Industri, Kulonprogo, Kraton, Yogyakarta, DI Yogyakarta","Rp 179,2 jt",N/A,N/A,"128 m² (tanah), Rp 1.400.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-dekat-exit-sentolo-tanah-dijual-jogja-murah-oleh-rere-novia-22079285,20230812_093203
"Jual Tanah Jogja 90 jt, Legalias SHM","Nanggulan, Wates, Sleman, Mlati,Depok, Wirobrajan, Yogyakarta, DI Yogyakarta",Rp 90 jt,N/A,N/A,"120 m² (tanah), Rp 750.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-jual-tanah-jogja-90-jt-legalias-shm-oleh-razaldy-gibran-pratama-22079271,20230812_093203
"Tanah Pekarangan Area Godean, Sleman","Godean, Sidokarto, Godean, Sleman, Yogyakarta, Kraton, Yogyakarta, DI Yogyakarta","Rp 384,2 jt",N/A,N/A,"113 m² (tanah), Rp 3.400.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-pekarangan-area-godean-sleman-oleh-mualifin-22079258,20230812_093203
"Tanah Pekarangan Dekat Jl Godean, Jogja","Godean, Sidokarto, Godean, Sleman, Yogyakarta, Kraton, Yogyakarta, DI Yogyakarta","Rp 377,4 jt",N/A,N/A,"111 m² (tanah), Rp 3.400.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-pekarangan-dekat-jl-godean-jogja-oleh-arif-setiawan-22079257,20230812_093203
Dijual Rumah Super Luas di Purwomartani kalasan sleman,"Kalasan, Sleman, DI Yogyakarta",Rp 975 jt,2,2,"2  2 , 120 m², Rp 4.949.239 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-dijual-rumah-super-luas-di-purwomartani-kalasan-sleman-oleh-khairunnnas-21939704,20230812_093203
Rumah Dijual di Ngagklik Sleman dekat Kampus UGM,"Jalan damai, Ngaglik, Sleman, DI Yogyakarta","Rp 1,4 M",3,2,"3  2 , 120 m², Rp 12.727.273 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-dijual-di-ngagklik-sleman-dekat-kampus-ugm-oleh-khairunnnas-21826060,20230812_093203
"Utara Bandara YIA, Tanah dijual Jogja murah","Jl Jogja Wates, Jl Klepu Siluwok, Kulonprogo, Bantul, Bantul, DI Yogyakarta",Rp 2 jt,N/A,N/A,"133 m² (tanah), Rp 15.038 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-utara-bandara-yia-tanah-dijual-jogja-murah-oleh-rere-novia-22079166,20230812_093203
500 Jt-an Tanah Utara UGM,"Jl. Kaliurang 7, Sleman, Yogyakarta, Ngaglik, Sleman, DI Yogyakarta",Rp 585 jt,N/A,N/A,"130 m² (tanah), Rp 4.500.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-500-jt-an-tanah-utara-ugm-oleh-muhammad-ismail-22079263,20230812_093203
Tana dekat mesjid Quba Abdurahman Palagan Sleman,"rejodani 1, Ngaglik, Sleman, DI Yogyakarta","Rp 3,9 jt",3,4,"3  4 , 409 m² (tanah), Rp 9.535 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tana-dekat-mesjid-quba-abdurahman-palagan-sleman-oleh-imam-21619398,20230812_093203
Rumah Bangunjiwo  Padat Perumahan Dekat Malioboro,"Gg. Sadewa, Kalirandu, Bangunjiwo, Kasihan, Bantul, DI Yogyakarta",Rp 594 jt,2,1,"2  1 , 40 m², Rp 4.950.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-bangunjiwo-padat-perumahan-dekat-malioboro-oleh-imam-20637399,20230812_093203
selatan kampus UMY jogja  : Kavling untuk perumahan,"jl ngentak kaliarandu, Kasihan, Bantul, DI Yogyakarta","Rp 2,5 jt",N/A,N/A,"120 m² (tanah), Rp 20.833 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-selatan-kampus-umy-jogja-kavling-untuk-perumahan-oleh-imam-21661304,20230812_093203
Di Jual Villa  Dengan Kolam Renang Pribadi Di Jalan Palagan Sleman,"Jalan Palagan Km 9 Sleman Yogyakarta, Sleman, Sleman, DI Yogyakarta","Rp 2,35 M",3,4,"3  4 , 130 m², Rp 5.745.721 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-di-jual-villa-dengan-kolam-renang-pribadi-di-jalan-palagan-sleman-oleh-imam-20879513,20230812_093203
"Kost Mewah dengan Kolam Renang Pribadi Premium: Yang Pertama di Jakal Km 14.5, Dekat UI","Jl. Kaliurang No.Km. 14,5,, Ngemplak, Sleman, DI Yogyakarta","Rp 2,98465 M",10,10,"10  10 , 186 m², Rp 14.078.538 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-kost-mewah-dengan-kolam-renang-pribadi-premium-yang-pertama-di-jakal-km-14-5-dekat-ui-oleh-imam-21385459,20230812_093203
Kost dengan Kolam Renang Pribadi di Jakal Km 14.5: Tempat Beristirahat yang Sempurna Dekat UII,"Jl. Kaliurang No.Km. 14,5,, Ngemplak, Sleman, DI Yogyakarta","Rp 2,98478 M",10,10,"10  10 , 184 m², Rp 14.079.151 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-kost-dengan-kolam-renang-pribadi-di-jakal-km-14-5-tempat-beristirahat-yang-sempurna-dekat-uii-oleh-imam-21385466,20230812_093203
"Rumah cluster gamping dekat RS PKU , SHM ready cicilan 3 jutaan","JL. Watu langkah, Gamping, Sleman, DI Yogyakarta",Rp 767 jt,3,2,"3  2 , 75 m², Rp 8.617.978 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-cluster-gamping-dekat-rs-pku-shm-ready-cicilan-3-jutaan-oleh-imam-21773758,20230812_093203
Rumah Kolam Renang Jl Jogja Solo American Style Selatan AAU,"jl berbah sleman, Berbah, Sleman, DI Yogyakarta","Rp 1,635 M",3,2,"3  2 , 100 m², Rp 11.762.590 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-kolam-renang-jl-jogja-solo-american-style-selatan-aau-oleh-imam-21877189,20230812_093203
RUMAH 2 LANTAI DENGAN KOLAM PRIBADI DEKAT JALAN KALIURANG,"JL JETIS, Ngaglik, Sleman, DI Yogyakarta","Rp 2,337 M",4,3,"4  3 , 110 m², Rp 9.902.542 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-2-lantai-dengan-kolam-pribadi-dekat-jalan-kaliurang-oleh-imam-22042336,20230812_093203
Tanah Mangku Aspal di Utara Jl Jogja-Solo,"Purwomartani, Kalasan, Sleman, Yogyakarta, Kraton, Yogyakarta, DI Yogyakarta","Rp 627,9 jt",N/A,N/A,"161 m² (tanah), Rp 3.900.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-mangku-aspal-di-utara-jl-jogja-solo-oleh-mualifin-22079190,20230812_093203
RUMAH DALAM CLUSTER DI BERBAH,"Jalan Yogya Solo, Berbah, Sleman, DI Yogyakarta","Rp 1,224 M",3,3,"3  3 , 100 m², Rp 12.118.812 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-dalam-cluster-di-berbah-oleh-imam-ali-22079228,20230812_093203
Tanah Mangku Aspal Dekat Kampus UKRIM Yogyakarta,"Purwomartani, Kalasan, Sleman, Yogyakarta, Kraton, Yogyakarta, DI Yogyakarta",Rp 828 jt,N/A,N/A,"184 m² (tanah), Rp 4.500.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-mangku-aspal-dekat-kampus-ukrim-yogyakarta-oleh-arif-setiawan-22079188,20230812_093203
Tanah Kapling Ready SHM Sleman Dekat Wisata Gamplong,"jl moyudan sleman, Moyudan, Sleman, DI Yogyakarta",Rp 180 jt,N/A,N/A,"106 m² (tanah), Rp 1.698.113 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-kapling-ready-shm-sleman-dekat-wisata-gamplong-oleh-rudi-22079192,20230812_093203
D'Paningroem Kost Akses Simpangan di Sleman Belakang Kampus UII,"jl kaliurang km 14 sleman, Ngaglik, Sleman, DI Yogyakarta","Rp 2,932 M",10,10,"10  10 , 179 m², Rp 13.895.735 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-d-paningroem-kost-akses-simpangan-di-sleman-belakang-kampus-uii-oleh-imam-ali-22078675,20230812_093203
RUMAH CANTIK HARGA MURAH 12 MENIT DARI STADION MAGUWOHARJO SLEMAN,"Ngemplak, Sleman, DI Yogyakarta",Rp 535 jt,3,1,"3  1 , 50 m², Rp 6.524.390 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-cantik-harga-murah-12-menit-dari-stadion-maguwoharjo-sleman-oleh-elma-ismiyati-22079206,20230812_093203
Tanah Murah Jalan Moyudan Sedayu 100m dari Jalan Utama,"jl moyudan sleman, Moyudan, Sleman, DI Yogyakarta",Rp 180 jt,N/A,N/A,"106 m² (tanah), Rp 1.698.113 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-murah-jalan-moyudan-sedayu-100m-dari-jalan-utama-oleh-rudi-22079204,20230812_093203
Tanah Dijual Jalan Lebar 5 m Jalan Moyudan Sedayu Jogja,"jl moyudan sleman, Moyudan, Sleman, DI Yogyakarta",Rp 180 jt,N/A,N/A,"106 m² (tanah), Rp 1.698.113 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-dijual-jalan-lebar-5-m-jalan-moyudan-sedayu-jogja-oleh-rudi-22079203,20230812_093203
Tanah Kapling Depan Wisata Gamplong Area Luas Sleman,"jl moyudan sleman, Moyudan, Sleman, DI Yogyakarta",Rp 180 jt,N/A,N/A,"106 m² (tanah), Rp 1.698.113 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-kapling-depan-wisata-gamplong-area-luas-sleman-oleh-rudi-22079194,20230812_093203
Tanah 100m dari Jalan Utama Dekat Wisata Gamplong Sleman,"jl moyudan sleman, Moyudan, Sleman, DI Yogyakarta",Rp 180 jt,N/A,N/A,"106 m² (tanah), Rp 1.698.113 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-100m-dari-jalan-utama-dekat-wisata-gamplong-sleman-oleh-rudi-22079199,20230812_093203
10 Menit Pemda Sleman 800 Meter Sleman City Hall ( Mall SCH ),"Jalan Palagan KM 9, Mlati, Sleman, Yogyakarta, Mlati, Sleman, DI Yogyakarta","Rp 3,8 jt",N/A,N/A,"139 m² (tanah), Rp 27.338 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-10-menit-pemda-sleman-800-meter-sleman-city-hall-mall-sch-oleh-lingga-swardinata-22079148,20230812_093203
Tanah Kulonprogo dekat Jalan Besar di Jogja Wates,"Wates Pengasih Temon Sleman Kasihan, Wates, Kulon Progo, DI Yogyakarta",Rp 132 jt,N/A,N/A,"110 m² (tanah), Rp 1.200.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-kulonprogo-dekat-jalan-besar-di-jogja-wates-oleh-razaldy-gibran-pratama-22079197,20230812_093203
Tanah Murah Depok Sleman Utara Amikom Siap Ajb,"Candi Gebang, Depok, Sleman Yogyakarta, Depok, Sleman, DI Yogyakarta",Rp 781 jt,N/A,N/A,"142 m² (tanah), Rp 5.500.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-murah-depok-sleman-utara-amikom-siap-ajb-oleh-salsabillah-22019875,20230812_093203
Tanah Sleman Condongcatur,"Jl. Garuda Ganjuran Manukan, Condongcatur, Depok, Sleman, DI Yogyakarta","Rp 5,8 jt",3,2,"3  2 , 113 m² (tanah), Rp 51.327 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-sleman-condongcatur-oleh-jajang-sobandi-22042176,20230812_093203
"Kavling Murh Sleman, di Trihanggo; LT 146, SHMP","Trihanggo, Kec. Gamping, Sleman, Yogyakarta, Gamping, Sleman, DI Yogyakarta","Rp 700,8 jt",N/A,N/A,"146 m² (tanah), Rp 4.800.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-kavling-murh-sleman-di-trihanggo-lt-146-shmp-oleh-salsabillah-21845870,20230812_093203
"TANAH MURAH DEKAT JOGJA KOTA, SHM","Jl Ringroad Utara Gamping Sleman Yogyakarta, Tegalrejo, Yogyakarta, DI Yogyakarta","Rp 667,2 jt",N/A,N/A,"139 m² (tanah), Rp 4.800.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-murah-dekat-jogja-kota-shm-oleh-salsabillah-22021786,20230812_093203
"Tanah Jogja Kota, di Trihanggo Dekat UTY Jogja","Jl Ringroad Utara Gamping Sleman Yogyakarta, Gamping, Sleman, DI Yogyakarta","Rp 667,2 jt",N/A,N/A,"139 m² (tanah), Rp 4.800.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-jogja-kota-di-trihanggo-dekat-uty-jogja-oleh-salsabillah-22019978,20230812_093203
tanah kavling murah,"Jetis, Wedomartani, Ngemplak, Sleman, Yogyakarta, Ngemplak, Sleman, DI Yogyakarta","Rp 1,2045 M",N/A,N/A,"219 m² (tanah), Rp 5.500.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-kavling-murah-oleh-salsabillah-21241989,20230812_093203
"tanah mangku jl aspal, 5 menit ke bandara adisucipto","jl jogja- solo, Mergangsan, Yogyakarta, DI Yogyakarta","Rp 495,3 jt",N/A,N/A,"127 m² (tanah), Rp 3.900.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-mangku-jl-aspal-5-menit-ke-bandara-adisucipto-oleh-salsabillah-21749858,20230812_093203
UTARA KAMPUS UGM JOGJA; LANGSUNG BALIK NAMA,"Jl Kaliurang Ngaglik Sleman Yogyakarta, Ngaglik, Sleman, DI Yogyakarta","Rp 2,03 M",N/A,N/A,"290 m² (tanah), Rp 7.000.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-utara-kampus-ugm-jogja-langsung-balik-nama-oleh-salsabillah-21353715,20230812_093203
TANAH PREMIUM JOGJA SIAP AJB,"Candi Gebang, Depok, Sleman Yogyakarta, Depok, Sleman, DI Yogyakarta","Rp 1,626 M",N/A,N/A,"271 m² (tanah), Rp 6.000.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-premium-jogja-siap-ajb-oleh-salsabillah-22021664,20230812_093203
Jual Tanah Murah Jl Bener Jogja Kota Timur Mirota Godean,"Jl. Petak Baru Bener, Tegalrejo, Yogyakarta, Tegalrejo, Yogyakarta, DI Yogyakarta","Rp 774,2 jt",N/A,N/A,"158 m² (tanah), Rp 4.900.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-jual-tanah-murah-jl-bener-jogja-kota-timur-mirota-godean-oleh-salsabillah-21987451,20230812_093203
TANAH MURAH DI MAGUWOHARJO JOGJA,"Jl Tajem Depok Sleman, Depok, Sleman, DI Yogyakarta","Rp 674,7 jt",N/A,N/A,"173 m² (tanah), Rp 3.900.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-murah-di-maguwoharjo-jogja-oleh-salsabillah-22019575,20230812_093203
SHM; Jual Tanah Blotan Maguwoharjo Kawasan Pemukiman,"Jl Tajem Depok Sleman Yogyakarta, Depok, Sleman, DI Yogyakarta",Rp 702 jt,N/A,N/A,"180 m² (tanah), Rp 3.900.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-shm-jual-tanah-blotan-maguwoharjo-kawasan-pemukiman-oleh-salsabillah-22052316,20230812_093203
"Cocok Investasi, tanah murah Kulonprogo","Jl Jogja Wates, Jl Klepu Siluwok, Kulonprogo, Temon, Kulon Progo, DI Yogyakarta",Rp 2 jt,N/A,N/A,"133 m² (tanah), Rp 15.038 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-cocok-investasi-tanah-murah-kulonprogo-oleh-rere-novia-22079170,20230812_093203
"7 Menit Bandara YIA, Tanah cocok investasi","Jl Jogja Wates, Jl Klepu Siluwok, Kulonprogo, Sleman, Sleman, DI Yogyakarta",Rp 2 jt,N/A,N/A,"133 m² (tanah), Rp 15.038 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-7-menit-bandara-yia-tanah-cocok-investasi-oleh-rere-novia-22079165,20230812_093203
"Dekat Bandara YIA, Tanah Jogja Murah","Jl Jogja Wates, Jl Klepu Siluwok, Kulonprogo, Gondokusuman, Yogyakarta, DI Yogyakarta",Rp 2 jt,N/A,N/A,"133 m² (tanah), Rp 15.038 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-dekat-bandara-yia-tanah-jogja-murah-oleh-rere-novia-22079159,20230812_093203
"Barat kampus UII, Tanah dijual Jogja cocok caffe","Jl Pandanaran, Jl Kaliurang, Sleman, Yogyakarta, Ngaglik, Sleman, DI Yogyakarta","Rp 2,8 jt",N/A,N/A,"264 m² (tanah), Rp 10.606 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-barat-kampus-uii-tanah-dijual-jogja-cocok-caffe-oleh-rere-novia-22079124,20230812_093203
Luxury Home Dekat Exit Tol Bokoharjo View Sawah di Jogja,"jl berbah sleman, Berbah, Sleman, DI Yogyakarta","Rp 1,224 M",4,3,"4  3 , 100 m², Rp 12.118.812 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-luxury-home-dekat-exit-tol-bokoharjo-view-sawah-di-jogja-oleh-galang-22079129,20230812_093203
Rumah Kolam Renang Kalitirto Berbah Classic Modern Selatan AAU,"jl berbah sleman, Berbah, Sleman, DI Yogyakarta","Rp 1,224 M",4,3,"4  3 , 100 m², Rp 12.118.812 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-kolam-renang-kalitirto-berbah-classic-modern-selatan-aau-oleh-galang-22079127,20230812_093203
Rumah Kolam Renang Berbah Sleman Dekat ke Ambarrukmo One Gate System,"jl berbah sleman, Berbah, Sleman, DI Yogyakarta","Rp 1,224 M",4,3,"4  3 , 100 m², Rp 12.118.812 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-kolam-renang-berbah-sleman-dekat-ke-ambarrukmo-one-gate-system-oleh-galang-22079125,20230812_093203
"Dekat UII, Tanah murah Pandanaran SHM","Jl Pandanaran, Jl Kaliurang, Sleman, Yogyakarta, Gondokusuman, Yogyakarta, DI Yogyakarta","Rp 2,8 jt",N/A,N/A,"264 m² (tanah), Rp 10.606 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-dekat-uii-tanah-murah-pandanaran-shm-oleh-rere-novia-22079120,20230812_093203
Hunian Private Pool Berbah Jogja View Sawah Selatan AAU,"jl berbah sleman, Berbah, Sleman, DI Yogyakarta","Rp 1,224 M",4,3,"4  3 , 100 m², Rp 12.118.812 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-hunian-private-pool-berbah-jogja-view-sawah-selatan-aau-oleh-galang-22079118,20230812_093203
